WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,AWaRe,AWaReLabel,RouteOfAdministration,DDD,DID,Note
SEA,South-East Asia Region,NPL,Nepal,Low income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,3230.6875,0.000314057,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,46112751.73125,4.482645396,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,126237755.623,12.132471283,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,29808.0,0.00286479,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,344472501.224469,33.106598799429,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2844947.29967,0.27342249,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,530071.9375,0.050944209,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,3149.4375,0.000302686,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,26920488.75049,2.587277154,"b, f"
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,163971042.815,15.580882548,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,99635483.5,9.467578784,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,408680.0,0.038833656,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,321030167.7867,30.504979735,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1519272.2833333,0.144364535,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,1287407.125,0.122332205,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,18873.145834,0.001793366,
SEA,South-East Asia Region,NPL,Nepal,Low income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,4312203.23417,0.409754903,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,183194389.5483,17.101394116,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,91633729.0,8.554107568,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,145863.1166667,0.013616517,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,249910682.7383,23.329432141,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1165829.7499333,0.108831467,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,990537.625,0.092467758,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,13255.881944,0.001237451,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,3207281.34082,0.299403201,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,251903372.147,22.978074838,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,130553065.625,11.908765203,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,628690.0,0.057347727,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,464486045.39167,42.369401499,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1599715.6083,0.14592256,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,1386609.125,0.126483453,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,16870.965277,0.001538933,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,4987556.43623,0.454954024,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,62279514.5263,5.742093334,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,56897769.75,5.245903196,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,1205852.0,0.111178046,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,212542957.188,19.596194777,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1531439.90834,0.141196845,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,1200831.625,0.110715174,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,19756.722222,0.001821544,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,14430380.12513,1.330462997,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,92227363.79,8.509210088,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,37374075.5,3.448259251,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,569355.0,0.052530628,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,221647932.04,20.44999165,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2400646.19,0.221491778,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,375630.5,0.034656947,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,43468.74,0.004010574,
SEA,South-East Asia Region,NPL,Nepal,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,6024767.73,0.55586555,
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,5391232.083,3.267469,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,1496.0,0.000906682,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,1496717.58333,0.907116978,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,193422.2983306,0.117227631,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,32.5,1.97e-05,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,44306.66667,0.026852982,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,266304.75381,0.161399575,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,8529169.125,5.106218264,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,1710.0,0.001023738,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,1726458.9166634,1.033591422,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,124511.7700043,0.074542345,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,42.5,2.54e-05,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,10147.8888887,0.006075299,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,204547.04547,0.122457609,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,9817346.28,5.326877836,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,4827.0,0.002619123,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,5298611.83,2.875019084,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,185663.42,0.100740702,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,2162.5,0.001173369,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,24248.02,0.01315698,c
EMR,Eastern Mediterranean Region,OMN,Oman,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,437281.72,0.237268421,c
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,66968205.3933,7.259089882,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,671.0,7.27e-05,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,60002.5,0.006504035,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,32962839.983,3.573042128,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,9201286.13297,0.997383204,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,60894.08333,0.006600679,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,4909698.1963667,0.53219204,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,38579998.9133,4.068819998,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,1002.0,0.000105675,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,53159.5,0.00560644,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,26535267.03,2.798528533,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,5169271.3833,0.545174598,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,52773.0,0.005565677,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,4692115.9880333,0.494851646,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,44568249.3283,4.643109016,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,1191.0,0.000124078,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,49915.5,0.005200184,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,25817310.42,2.689640888,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,6001526.85043,0.625237552,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,97182.8333333,0.010124443,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,6298499.5119667,0.656176086,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,58246213.0205,5.715432375,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,5019.0,0.000492491,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,62163.5,0.006099818,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,31686321.33,3.109232642,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,7021712.1338,0.689008243,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,142680.0,0.014000504,"c, f"
AMR,Region of the Americas,PER,Peru,Upper middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,5924277.8154,0.581322071,"c, f"
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,41683222.9167,11.259478391,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,8566482.917,2.313979642,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,781736.48336,0.211162776,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,171373.5,0.046291435,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,38797463.25,10.230813678,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,10220630.0,2.695159747,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,579651.62,0.152852977,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,c
WPR,Western Pacific Region,PNG,Papua New Guinea,Lower middle income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,145403.5,0.038342613,c
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,140.0,1e-05,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,89.0,6.37e-06,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,181720142.336,13.011524381,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,378461.0,0.027098561,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,908.0,6.5e-05,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,109501557.0,7.840529768,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,7469693.0,0.534844914,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,205978.0,0.0147484396,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,8040620.958,0.575724486,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,R,190.0,1.36e-05,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,R,0.0,0.0,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,R,0.0,0.0,
EUR,European Region,POL,Poland,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,R,0.0,0.0,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,208104812.0,14.903954507,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,597385.0,0.042783205,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,2110.0,0.000151073,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,136755615.0,9.794100533,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,5055878.0,0.362089529,
EUR,European Region,POL,Poland,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,1592.0,0.000114015,
